level_0,index,id,jid,jyear,jcase,jno,jdate_dt,jtitle,jtype,litigation_type,etl_datetime,source_id,source_cnt,source_id_v2,source_cnt_v2,精神慰撫金額,醫療費用,薪資收入
212,212,207527,"KSDV,107,訴,1070,20190711,1",107,訴,1070,1562803200000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,212,1,212,1,"150,000元","652,058元",nan
213,213,326868,"PCDV,108,訴,1954,20190830,1",108,訴,1954,1567123200000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,213,1,213,1,10萬元,"6,475元",nan
214,214,403565,"SJEV,107,重簡,2112,20190219,4",107,重簡,2112,1550534400000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,214,1,214,1,"70,000元","80,239元","38,000元"
215,215,504677,"TCDV,106,訴,3438,20180614,1",106,訴,3438,1528934400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,215,1,215,1,10萬元,3970,nan
216,216,589016,"TNDV,106,訴,233,20180831,1",106,訴,233,1535673600000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,216,1,216,1,"60,000元","29,959元","46,664元"
217,217,589108,"TNDV,106,重訴,77,20180817,1",106,重訴,77,1534464000000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,217,1,217,1,"500,000元","464,624元","31,550元"
218,218,590197,"TNDV,107,訴,1824,20190417,2",107,訴,1824,1555459200000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,218,1,218,1,25萬元,"182,391元",nan
220,220,791584,"TYDV,106,重訴,381,20190131,1",106,重訴,381,1548892800000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,220,1,220,1,80萬元,"293,573元","30,000元"
221,221,805281,"TYEV,107,桃簡,786,20190719,1",107,桃簡,786,1563494400000,損害賠償,桃園簡易庭,民事判決,1688136019337,221,1,221,1,10萬元,3萬720元,nan
222,222,822884,"ULDV,106,重訴,47,20180730,1",106,重訴,47,1532908800000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,222,1,222,1,100萬元,"16,127元","20,008元"
223,223,1861,"CDEV,107,橋簡,84,20180920,1",107,橋簡,84,1537401600000,損害賠償,橋頭簡易庭,民事判決,1688136019337,223,1,223,1,nan,nan,nan
224,224,31492,"CHDV,108,訴,566,20190827,1",108,訴,566,1566864000000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,224,1,224,1,11萬元,"3,272元",nan
225,225,33869,"CHEV,106,彰簡,482,20180808,1",106,彰簡,482,1533686400000,損害賠償,彰化簡易庭,民事判決,1688136019337,225,1,225,1,nan,nan,nan
226,226,77677,"CTDV,107,訴,600,20190417,1",107,訴,600,1555459200000,損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,226,1,226,1,"200,000元",nan,nan
227,227,99747,"CYDV,106,訴,450,20181031,1",106,訴,450,1540944000000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,227,1,227,1,70萬元,"47,528元","23,814"
228,228,99984,"CYDV,107,國,2,20181122,1",107,國,2,1542844800000,國家賠償,臺灣嘉義地方法院,民事判決,1688136019337,228,1,228,1,40萬元,"214,166元",nan
229,229,112572,"FYEV,108,豐簡,236,20190612,1",108,豐簡,236,1560297600000,損害賠償,豐原簡易庭,民事判決,1688136019337,229,1,229,1,5萬元,"12,991元",nan
230,230,144035,"ILEV,107,宜簡,326,20190426,1",107,宜簡,326,1556236800000,損害賠償,宜蘭簡易庭,民事判決,1688136019337,230,1,230,1,2萬元,nan,"2萬8,000元"
231,231,207822,"KSDV,107,訴,734,20180912,1",107,訴,734,1536710400000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,231,1,231,1,9萬6000元,nan,nan
233,233,336628,"PCEV,107,板國小,8,20181112,1",107,板國小,8,1541980800000,國家賠償,板橋簡易庭,民事判決,1688136019337,233,1,233,1,nan,nan,nan
235,235,391925,"SCDV,106,訴,892,20190619,1",106,訴,892,1560902400000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,235,1,235,1,8萬元,"2,037元","23,000元"
236,236,504686,"TCDV,106,訴,3505,20181120,1",106,訴,3505,1542672000000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,236,1,236,1,15萬元,"72,122元",30300元
237,237,507409,"TCDV,107,訴,1236,20190227,1",107,訴,1236,1551225600000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,237,1,237,1,25萬元,nan,"20,000元"
238,238,507659,"TCDV,107,訴,242,20180622,1",107,訴,242,1529625600000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,238,1,238,1,20萬元,"4,987元",nan
239,239,507730,"TCDV,107,訴,2787,20190124,1",107,訴,2787,1548288000000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,239,1,239,1,20萬元,"213,108元","25,089元"
240,240,590338,"TNDV,107,訴,691,20180830,1",107,訴,691,1535587200000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,240,1,240,1,"100,000元","82,146元","22,000元"
241,241,596349,"TNEV,107,南小,1032,20180917,1",107,南小,1032,1537142400000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,241,1,241,1,"10,000元",nan,nan
244,244,805655,"TYEV,108,桃小,217,20190430,1",108,桃小,217,1556582400000,損害賠償,桃園簡易庭,民事判決,1688136019337,244,1,244,1,"20,000元","2,370元","45,800元"
245,245,1802,"CDEV,107,橋簡,492,20180821,1",107,橋簡,492,1534809600000,損害賠償,橋頭簡易庭,民事判決,1688136019337,245,1,245,1,"25,000元",350,"60,000元"
246,246,112361,"FYEV,107,豐簡,540,20181227,1",107,豐簡,540,1545868800000,損害賠償,豐原簡易庭,民事判決,1688136019337,246,1,246,1,"50,000元","68,526元","47,473元"
247,247,112597,"FYEV,108,豐簡,398,20190829,1",108,豐簡,398,1567036800000,損害賠償,豐原簡易庭,民事判決,1688136019337,247,1,247,1,"36,000元","5,526元",nan
249,249,215884,"KSEV,107,雄簡,1288,20190118,3",107,雄簡,1288,1547769600000,損害賠償,高雄簡易庭,民事判決,1688136019337,249,1,249,1,3萬元,"1,450元",nan
250,250,338377,"PCEV,108,板小,704,20190826,1",108,板小,704,1566777600000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,250,1,250,1,nan,nan,nan
251,251,392488,"SCDV,107,訴,507,20180815,1",107,訴,507,1534291200000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,251,1,251,1,"30,000元",nan,"38,000元"
252,252,393848,"SCDV,108,訴,270,20190815,2",108,訴,270,1565827200000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,252,1,252,1,"200,000元","230,300元","19,380元"
253,253,403592,"SJEV,107,重簡,565,20180718,1",107,重簡,565,1531872000000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,253,1,253,1,"60,000元",100元,nan
254,254,504672,"TCDV,106,訴,3419,20190429,1",106,訴,3419,1556496000000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,254,1,254,1,"250,000元",754038,"43,900元"
255,255,507709,"TCDV,107,訴,2730,20190425,1",107,訴,2730,1556150400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,255,1,255,1,10萬元,4萬8665元,2萬1009元
256,256,524105,"TCEV,107,中訴,22,20190123,1",107,中訴,22,1548201600000,損害賠償,臺中簡易庭,民事判決,1688136019337,256,1,256,1,18萬元,"17,931",2萬7530元
258,258,590267,"TNDV,107,訴,38,20180920,1",107,訴,38,1537401600000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,258,1,258,1,35萬元,"178,683元","20,008元"
265,265,100321,"CYDV,107,訴,845,20190411,1",107,訴,845,1554940800000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,265,1,265,1,"200,000元","121,637",3萬元
266,266,126455,"HLEV,107,花簡,278,20181019,1",107,花簡,278,1539907200000,侵權行為損害賠償,花蓮簡易庭(含玉里),民事判決,1688136019337,266,1,266,1,30000元,330元,nan
267,267,207691,"KSDV,107,訴,1592,20190529,1",107,訴,1592,1559088000000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,267,1,267,1,30萬元,"91,167元","22,000"
269,269,215958,"KSEV,107,雄簡,1815,20190412,1",107,雄簡,1815,1555027200000,損害賠償,高雄簡易庭,民事判決,1688136019337,269,1,269,1,"200,000元","1,975元","23,431元"
270,270,323070,"PCDV,107,國,34,20190528,1",107,國,34,1559001600000,國家賠償,臺灣新北地方法院,民事判決,1688136019337,270,1,270,1,nan,"8萬5,518元",nan
271,271,323984,"PCDV,107,訴,156,20180627,1",107,訴,156,1530057600000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,271,1,271,1,20萬元,"6,193",nan
272,272,324318,"PCDV,107,訴,3090,20190813,1",107,訴,3090,1565654400000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,272,1,272,1,40萬元,"397,091元",3萬元
273,273,327254,"PCDV,108,訴,494,20190927,1",108,訴,494,1569542400000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,273,1,273,1,40萬元,"257,685元","47,000元"
274,274,392672,"SCDV,107,重訴,7,20181106,1",107,重訴,7,1541462400000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,274,1,274,1,50萬元,"445,764元","22,000"
275,275,401580,"SDEV,108,沙小,585,20190925,1",108,沙小,585,1569369600000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,275,1,275,1,"25,000元","4,740元",3萬
276,276,403871,"SJEV,108,重小,2208,20190827,1",108,重小,2208,1566864000000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,276,1,276,1,nan,nan,nan
278,278,504695,"TCDV,106,訴,3569,20181212,4",106,訴,3569,1544572800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,278,1,278,1,nan,nan,nan
280,280,508239,"TCDV,107,重訴,343,20190722,1",107,重訴,343,1563753600000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,280,1,280,1,40萬元,"241,465元","56,187元"
281,281,661303,"TPEV,107,北簡,13255,20190129,1",107,北簡,13255,1548720000000,侵權行為損害賠償,臺北簡易庭,民事判決,1688136019337,281,1,281,1,4萬元,"1,248元",nan
282,282,661774,"TPEV,107,北簡,8847,20181005,2",107,北簡,8847,1538697600000,侵權行為損害賠償,臺北簡易庭,民事判決,1688136019337,282,1,282,1,5000元,nan,nan
286,286,103626,"CYEV,107,嘉簡,249,20180806,1",107,嘉簡,249,1533513600000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,286,1,286,1,"70,000元","8,624元",nan
287,287,112331,"FYEV,107,豐簡,264,20190620,1",107,豐簡,264,1560988800000,損害賠償,豐原簡易庭,民事判決,1688136019337,287,1,287,1,nan,nan,nan
288,288,112351,"FYEV,107,豐簡,397,20181101,1",107,豐簡,397,1541030400000,損害賠償,豐原簡易庭,民事判決,1688136019337,288,1,288,1,"5,000元","20,378元","25,500元"
289,289,207091,"KSDV,107,國,12,20180928,1",107,國,12,1538092800000,國家賠償,臺灣高雄地方法院,民事判決,1688136019337,289,1,289,1,nan,nan,nan
291,291,401422,"SDEV,107,沙簡,270,20181009,1",107,沙簡,270,1539043200000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,291,1,291,1,"60,000元","1,540元","21,009元"
293,293,507615,"TCDV,107,訴,2246,20190730,1",107,訴,2246,1564444800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,293,1,293,1,8萬元,"76,845","22,000"
294,294,508024,"TCDV,107,訴,480,20181024,1",107,訴,480,1540339200000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,294,1,294,1,"100,000元","166,840元","25,000元"
295,295,523920,"TCEV,107,中簡,3494,20190725,3",107,中簡,3494,1564012800000,損害賠償,臺中簡易庭,民事判決,1688136019337,295,1,295,1,4萬元,"1,100",nan
296,296,590172,"TNDV,107,訴,1735,20181114,1",107,訴,1735,1542153600000,侵權行為損害賠償,臺灣臺南地方法院,民事裁定,1688136019337,296,1,296,1,nan,nan,nan
297,297,650148,"TPDV,107,重訴,594,20180830,1",107,重訴,594,1535587200000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,297,1,297,1,230萬元,"432,800元",nan
299,299,797692,"TYDV,108,訴,88,20190531,1",108,訴,88,1559260800000,侵權行為損害賠償,臺灣桃園地方法院,民事判決,1688136019337,299,1,299,1,nan,nan,nan
300,300,36291,"CLEV,107,壢小,655,20180807,1",107,壢小,655,1533600000000,損害賠償,中壢簡易庭,民事判決,1688136019337,300,1,300,1,"26,000元","7,440",nan
301,301,100213,"CYDV,107,訴,346,20181206,1",107,訴,346,1544054400000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,301,1,301,1,30萬元,"24,821元",nan
302,302,142814,"ILDV,107,原訴,6,20190715,1",107,原訴,6,1563148800000,侵權行為損害賠償,臺灣宜蘭地方法院,民事判決,1688136019337,302,1,302,1,6萬元,"1萬1,740元","2萬2,000元"
303,303,207913,"KSDV,107,重訴,108,20181016,1",107,重訴,108,1539648000000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,303,1,303,1,10萬元,"10,600",nan
304,304,216044,"KSEV,107,雄簡,2409,20190606,1",107,雄簡,2409,1559779200000,損害賠償,高雄簡易庭,民事判決,1688136019337,304,1,304,1,nan,nan,nan
306,306,322355,"PCDV,106,重訴,548,20180817,1",106,重訴,548,1534464000000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,306,1,306,1,60萬元,"29萬8,888元",6萬3千元
309,309,337246,"PCEV,107,板簡,1582,20181024,1",107,板簡,1582,1540339200000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,309,1,309,1,"26,000元","90,109元",nan
310,310,338884,"PCEV,108,板簡,560,20190822,1",108,板簡,560,1566432000000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,310,1,310,1,"50,000元","7,895元",nan
312,312,524006,"TCEV,107,中簡,616,20180611,2",107,中簡,616,1528675200000,損害賠償,臺中簡易庭,民事判決,1688136019337,312,1,312,1,"10,000元","13,260元","30,"
313,313,524470,"TCEV,108,中小,298,20190329,1",108,中小,298,1553817600000,損害賠償,臺中簡易庭,民事判決,1688136019337,313,1,313,1,nan,"3,789",nan
314,314,525092,"TCEV,108,中簡,148,20190305,1",108,中簡,148,1551744000000,損害賠償,臺中簡易庭,民事判決,1688136019337,314,1,314,1,30000,11350元,nan
317,317,588961,"TNDV,106,訴,1660,20181029,2",106,訴,1660,1540771200000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,317,1,317,1,"300,000元",nan,nan
318,318,596480,"TNEV,107,南小,347,20180613,1",107,南小,347,1528848000000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,318,1,318,1,"8,000元",nan,nan
319,319,662347,"TPEV,108,北小,2684,20190814,1",108,北小,2684,1565740800000,侵權行為損害賠償,臺北簡易庭,民事判決,1688136019337,319,1,319,1,"35,000",二千一百四十元,三萬三千元
322,322,805949,"TYEV,108,桃簡,277,20190514,1",108,桃簡,277,1557792000000,損害賠償,桃園簡易庭,民事判決,1688136019337,322,1,322,1,5萬元,"3,930元","35,000元"
323,323,103843,"CYEV,108,嘉小,1170,20190930,1",108,嘉小,1170,1569801600000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,323,1,323,1,nan,nan,nan
324,324,323935,"PCDV,107,訴,1369,20190326,1",107,訴,1369,1553558400000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,324,1,324,1,nan,nan,nan
325,325,392388,"SCDV,107,訴,1028,20190628,1",107,訴,1028,1561680000000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,325,1,325,1,"50,000元","1,822元",nan
326,326,392498,"SCDV,107,訴,547,20191024,1",107,訴,547,1571875200000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,326,1,326,1,3萬元,"1,620元",nan
327,327,401680,"SDEV,108,沙簡,222,20190626,1",108,沙簡,222,1561507200000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,327,1,327,1,80000元,nan,nan
328,328,425849,"SLDV,107,重訴,545,20190430,1",107,重訴,545,1556582400000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,328,1,328,1,15萬元,785,nan
329,329,437326,"SLEV,107,士簡,689,20181025,1",107,士簡,689,1540425600000,侵權行為損害賠償,士林簡易庭,民事判決,1688136019337,329,1,329,1,10萬元,"1萬3,039元",nan
330,330,442793,"STEV,107,店簡,790,20181122,2",107,店簡,790,1542844800000,損害賠償,新店簡易庭,民事判決,1688136019337,330,1,330,1,"30,000元","25,081元","22,000元"
331,331,504495,"TCDV,106,訴,1029,20181113,1",106,訴,1029,1542067200000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,331,1,331,1,15萬元,11萬8755元,20000元
334,334,661173,"TPEV,107,北簡,10380,20181009,1",107,北簡,10380,1539043200000,侵權行為損害賠償,臺北簡易庭,民事判決,1688136019337,334,1,334,1,"100,000元","18,243元",nan
336,336,718375,"TTEV,107,東原小,18,20190225,1",107,東原小,18,1551052800000,損害賠償,臺東簡易庭,民事判決,1688136019337,336,1,336,1,"3,000元",nan,nan
337,337,31412,"CHDV,108,訴,204,20190626,1",108,訴,204,1561507200000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,337,1,337,1,10萬元,"97,999元",nan
338,338,37306,"CLEV,108,壢簡,424,20190627,1",108,壢簡,424,1561593600000,損害賠償,中壢簡易庭,民事判決,1688136019337,338,1,338,1,nan,nan,nan
339,339,45574,"CPEV,107,竹東簡,89,20180907,1",107,竹東簡,89,1536278400000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,339,1,339,1,"50,000元","4,487元",nan
340,340,106280,"FSEV,108,鳳簡,410,20191031,1",108,鳳簡,410,1572480000000,損害賠償,鳳山簡易庭,民事判決,1688136019337,340,1,340,1,"6,000元",nan,"33,000元"
341,341,210200,"KSDV,108,重訴,150,20190814,1",108,重訴,150,1565740800000,損害賠償,臺灣高雄地方法院,民事判決,1688136019337,341,1,341,1,200萬元,nan,nan
342,342,247585,"MLDV,108,訴,160,20190924,2",108,訴,160,1569283200000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,342,1,342,1,2萬元,nan,nan
344,344,441425,"SSEV,107,新簡,389,20180827,1",107,新簡,389,1535328000000,損害賠償,新市簡易庭,民事判決,1688136019337,344,1,344,1,"60,000元","6,512元",nan
346,346,544434,"TCHV,107,訴易,18,20181106,1",107,訴易,18,1541462400000,損害賠償,臺灣高等法院臺中分院,民事判決,1688136019337,346,1,346,1,5萬元,14萬1493元,3萬
348,348,652812,"TPDV,108,訴,81,20190926,1",108,訴,81,1569456000000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,348,1,348,1,15萬元,"47,055元","791,136元"
349,349,660852,"TPEV,107,北小,3584,20181031,1",107,北小,3584,1540944000000,侵權行為損害賠償,臺北簡易庭,民事判決,1688136019337,349,1,349,1,nan,nan,"7萬7,850元"
350,350,694012,"TPHV,107,上,253,20180620,1",107,上,253,1529452800000,損害賠償,臺灣高等法院,民事判決,1688136019337,350,1,350,1,"500,000","7萬5,427元",4萬元
352,352,30084,"CHDV,106,勞訴,27,20180718,1",106,勞訴,27,1531872000000,職業災害補償,臺灣彰化地方法院,民事判決,1688136019337,352,1,352,1,nan,nan,nan
